Category,Model,seed,wape,r2
Cake Cases & Baking Accessories,7-Day Rolling Sum Baseline,14,65.01478535739777,-3.7039521199975525
Cake Cases & Baking Accessories,Linear Regression,14,37.16801968449716,-0.8285116408755429
Cake Cases & Baking Accessories,Random Forest,14,46.81831988965991,-1.332073363660205
Cake Cases & Baking Accessories,XGBoost,14,49.383945232418235,-1.6632664557993788
Cake Cases & Baking Accessories,7-Day Rolling Sum Baseline,15,21.183884030809097,0.45096514728406534
Cake Cases & Baking Accessories,Linear Regression,15,23.899442953039358,0.3712514194745785
Cake Cases & Baking Accessories,Random Forest,15,23.15613480653474,0.30329060977072264
Cake Cases & Baking Accessories,XGBoost,15,23.349778205889418,0.3187259595277243
Cake Cases & Baking Accessories,7-Day Rolling Sum Baseline,16,22.331648546983992,-0.3350665037396079
Cake Cases & Baking Accessories,Linear Regression,16,17.549919873285784,0.2202119607625801
Cake Cases & Baking Accessories,Random Forest,16,20.152158202335958,-0.1019815028629909
Cake Cases & Baking Accessories,XGBoost,16,23.25562203986424,-0.5555521713214169
Cake Cases & Baking Accessories,7-Day Rolling Sum Baseline,17,34.139419440008304,-0.032201404030237635
Cake Cases & Baking Accessories,Linear Regression,17,37.45549421218134,-0.20797524810791979
Cake Cases & Baking Accessories,Random Forest,17,30.499159468586374,0.10488973518481881
Cake Cases & Baking Accessories,XGBoost,17,35.84515911653659,-0.1858357326941502
Cake Cases & Baking Accessories,7-Day Rolling Sum Baseline,18,28.944573830762693,-4.056340979048305
Cake Cases & Baking Accessories,Linear Regression,18,29.48628255165206,-3.3191769684304715
Cake Cases & Baking Accessories,Random Forest,18,22.528399686543334,-2.2190088586157426
Cake Cases & Baking Accessories,XGBoost,18,24.132945232310618,-2.9581635381245737
Cake Cases & Baking Accessories,7-Day Rolling Sum Baseline,19,56.79881311687062,-2.202618584231711
Cake Cases & Baking Accessories,Linear Regression,19,41.062922183979964,-0.9312308868449373
Cake Cases & Baking Accessories,Random Forest,19,40.48830387832182,-0.9043805513608292
Cake Cases & Baking Accessories,XGBoost,19,43.74645934781062,-1.2752945146865025
Cake Cases & Baking Accessories,7-Day Rolling Sum Baseline,20,57.12103297706707,-5.809147448638529
